,date,team_1,team_2,t1_avg_r,t1_avg_acs,t1_avg_k,t1_avg_d,t1_avg_a,t1_avg_kast,t1_avg_adr,t1_avg_hs,t1_avg_fk,t1_avg_fd,t1_top_k_diff,t1_top_fk_diff,t1_bot_k_diff,t1_bot_fk_diff,t2_avg_r,t2_avg_acs,t2_avg_k,t2_avg_d,t2_avg_a,t2_avg_kast,t2_avg_adr,t2_avg_hs,t2_avg_fk,t2_avg_fd,t2_top_k_diff,t2_top_fk_diff,t2_bot_k_diff,t2_bot_fk_diff,winner,t1_avg_r_rolling,t1_avg_acs_rolling,t1_avg_k_rolling,t1_avg_d_rolling,t1_avg_a_rolling,t1_avg_kast_rolling,t1_avg_adr_rolling,t1_avg_hs_rolling,t1_avg_fk_rolling,t1_avg_fd_rolling,t1_top_k_diff_rolling,t1_top_fk_diff_rolling,t1_bot_k_diff_rolling,t1_bot_fk_diff_rolling,t2_avg_r_rolling,t2_avg_acs_rolling,t2_avg_k_rolling,t2_avg_d_rolling,t2_avg_a_rolling,t2_avg_kast_rolling,t2_avg_adr_rolling,t2_avg_hs_rolling,t2_avg_fk_rolling,t2_avg_fd_rolling,t2_top_k_diff_rolling,t2_top_fk_diff_rolling,t2_bot_k_diff_rolling,t2_bot_fk_diff_rolling,opp_code
177,2023-05-07,Leviatán,KRÜ Esports,1.38,233.4,28.6,16.4,12.8,83.2,149.2,21.8,4.8,2.0,25.0,6.0,0.0,-1.0,0.642,150.8,16.4,28.6,6.8,58.4,99.2,23.2,2.0,4.8,-8.0,0.0,-18.0,-5.0,0,1.009,195.3,48.8,47.8,20.700000000000003,72.6,129.4,24.3,7.1,7.4,5.0,4.0,-7.5,-4.5,1.0270000000000001,194.7,47.8,48.800000000000004,22.0,71.89999999999999,129.2,24.5,7.4,7.1,8.5,5.5,-10.0,-5.0,7
178,2023-05-15,Leviatán,Cloud9,0.898,190.2,24.0,27.2,11.0,70.2,121.4,23.8,2.6,4.8,5.0,0.0,-9.0,-5.0,1.12,202.6,27.2,24.0,12.2,76.4,132.8,23.6,4.8,2.6,14.0,11.0,-5.0,-3.0,1,1.1989999999999998,216.60000000000002,37.8,30.599999999999998,17.8,78.1,141.0,21.4,5.6,4.7,16.0,3.5,-5.5,-2.0,0.8310000000000002,170.4,30.599999999999998,37.8,12.3,63.3,113.9,24.4,4.7,5.6,1.5,4.0,-16.5,-4.0,1
179,2023-05-19,Leviatán,LOUD,0.746,152.8,19.4,28.6,7.0,56.0,106.0,21.2,2.8,4.8,-1.0,4.0,-18.0,-6.0,1.268,208.2,28.6,19.4,13.4,84.2,141.2,26.2,4.8,2.8,18.0,6.0,-4.0,-1.0,1,1.139,211.8,26.299999999999997,21.799999999999997,11.9,76.7,135.3,22.8,3.7,3.4,15.0,3.0,-4.5,-3.0,0.8810000000000002,176.7,21.799999999999997,26.3,9.5,67.4,116.00000000000001,23.4,3.4,3.7,3.0,5.5,-11.5,-4.0,8
180,2023-05-23,Leviatán,FURIA,0.892,182.2,48.2,55.6,22.4,71.6,123.2,20.2,8.2,6.8,13.0,5.0,-22.0,-1.0,1.1199999999999999,207.2,55.6,48.4,21.8,77.0,137.0,28.0,6.8,8.2,15.0,6.0,-2.0,-5.0,1,0.8220000000000001,171.5,21.699999999999996,27.9,9.0,63.1,113.7,22.5,2.7,4.8,2.0,2.0,-13.5,-5.5,1.1940000000000004,205.39999999999998,27.9,21.7,12.8,80.3,137.0,24.9,4.8,2.7,16.0,8.5,-4.5,-2.0,3
181,2023-05-25,Leviatán,Cloud9,0.916,199.4,40.8,43.4,16.8,71.4,131.2,22.8,5.8,6.4,7.0,1.0,-18.0,-3.0,1.082,202.6,43.4,40.8,19.4,75.8,131.8,26.2,6.4,5.8,9.0,5.0,-2.0,-3.0,1,0.819,167.5,33.8,42.1,14.7,63.8,114.6,20.7,5.5,5.8,6.0,4.5,-20.0,-3.5,1.1940000000000002,207.7,42.1,33.9,17.6,80.6,139.1,27.1,5.8,5.5,16.5,6.0,-3.0,-3.0,1
182,2023-07-17,Leviatán,KRÜ Esports,0.8019999999999999,182.6,23.0,29.6,8.0,64.2,125.0,24.8,2.4,5.2,11.0,-1.0,-19.0,-4.0,1.21,214.2,29.6,23.0,11.4,80.8,143.2,29.8,5.2,2.4,20.0,5.0,-4.0,0.0,1,0.904,190.8,44.5,49.5,19.6,71.5,127.19999999999999,21.5,7.0,6.6,10.0,3.0,-20.0,-2.0,1.1010000000000002,204.89999999999998,49.5,44.599999999999994,20.6,76.39999999999999,134.4,27.1,6.6,7.0,12.0,5.5,-2.0,-4.0,7
183,2023-07-18,Leviatán,Sentinels,1.23,224.2,30.8,22.8,13.0,80.6,142.8,23.0,4.6,3.0,18.0,4.0,2.0,-1.0,0.782,176.2,22.8,30.8,11.2,64.4,119.2,26.4,3.0,4.6,-2.0,1.0,-17.0,-3.0,0,0.859,191.0,31.899999999999995,36.5,12.4,67.80000000000001,128.1,23.8,4.1,5.800000000000001,9.0,0.0,-18.5,-3.5,1.1460000000000004,208.39999999999998,36.5,31.9,15.399999999999999,78.29999999999998,137.5,28.0,5.800000000000001,4.1,14.5,5.0,-3.0,-1.5,13
184,2023-07-22,Leviatán,Cloud9,1.0979999999999999,213.0,81.6,70.4,35.8,78.2,140.8,23.6,13.0,8.8,21.0,10.0,-3.0,1.0,0.914,185.2,70.4,81.6,28.4,68.4,121.0,22.8,8.8,13.0,-2.0,0.0,-19.0,-10.0,0,1.016,203.39999999999998,26.9,26.200000000000003,10.5,72.4,133.9,23.9,3.4999999999999996,4.1,14.5,1.5,-8.5,-2.5,0.9960000000000002,195.2,26.200000000000003,26.9,11.299999999999997,72.6,131.2,28.1,4.1,3.4999999999999996,9.0,3.0,-10.5,-1.5,1
185,2023-07-23,Leviatán,KRÜ Esports,0.9179999999999999,181.0,50.8,57.0,23.4,69.8,123.8,21.0,7.4,8.8,14.0,1.0,-16.0,-4.0,1.088,195.8,57.0,50.8,23.0,75.6,127.6,24.0,8.8,7.4,15.0,10.0,-8.0,-3.0,1,1.164,218.6,56.199999999999996,46.60000000000001,24.4,79.4,141.8,23.3,8.8,5.9,19.5,7.0,-0.5,0.0,0.8480000000000003,180.7,46.60000000000001,56.199999999999996,19.799999999999997,66.4,120.1,24.6,5.9,8.8,-2.0,0.5,-18.0,-6.5,7
186,2024-02-17,Leviatán,100 Thieves,0.9860000000000001,198.8,43.6,44.0,22.0,70.8,132.6,26.4,6.4,6.0,22.0,7.0,-13.0,-4.0,1.01,204.0,44.0,43.8,13.2,72.8,131.4,24.6,6.0,6.4,9.0,1.0,-10.0,-2.0,0,1.008,197.0,66.19999999999999,63.70000000000001,29.599999999999998,74.0,132.3,22.3,10.2,8.8,17.5,5.5,-9.5,-1.5,1.0010000000000003,190.5,63.70000000000001,66.19999999999999,25.699999999999996,72.0,124.3,23.4,8.8,10.2,6.5,5.0,-13.5,-6.5,0
187,2024-02-23,Leviatán,LOUD,0.892,187.8,42.8,48.0,17.8,70.4,127.8,27.6,5.0,8.6,11.0,-2.0,-16.0,-7.0,1.112,205.2,48.0,42.8,21.8,76.0,134.2,28.0,8.4,4.8,28.0,8.0,-6.0,-2.0,1,0.952,189.9,47.2,50.50000000000001,22.7,70.3,128.2,23.7,6.9,7.4,18.0,4.0,-14.5,-4.0,1.0490000000000004,199.9,50.50000000000001,47.3,18.099999999999998,74.19999999999999,129.5,24.3,7.4,6.9,12.0,5.5,-9.0,-2.5,8
188,2024-02-25,Leviatán,Sentinels,0.9400000000000001,194.2,38.2,42.0,17.8,71.0,128.4,26.0,4.4,7.0,12.0,-1.0,-14.0,-8.0,1.08,209.0,41.8,38.2,21.0,77.4,135.2,21.4,7.0,4.4,18.0,5.0,-9.0,0.0,1,0.9390000000000001,193.3,43.2,46.00000000000001,19.9,70.6,130.2,27.0,5.7,7.3,16.5,2.5,-14.5,-5.5,1.0610000000000004,204.6,46.00000000000001,43.3,17.5,74.39999999999999,132.8,26.3,7.2,5.6,18.5,4.5,-8.0,-2.0,13
189,2024-04-06,Leviatán,Cloud9,1.014,199.2,50.8,49.2,19.6,73.4,131.0,26.8,8.2,6.6,32.0,4.0,-19.0,-2.0,0.9820000000000002,194.8,49.2,51.0,22.0,72.6,133.6,29.8,6.6,8.2,5.0,0.0,-13.0,-5.0,1,0.916,191.0,40.5,45.00000000000001,17.8,70.7,128.1,26.8,4.7,7.8,11.5,-1.5,-15.0,-7.5,1.0960000000000003,207.1,44.900000000000006,40.5,21.4,76.69999999999999,134.7,24.7,7.7,4.6,23.0,6.5,-7.5,-1.0,1
190,2024-04-13,Leviatán,Sentinels,1.0859999999999999,200.0,42.4,36.0,14.4,76.2,135.0,28.6,6.2,5.6,34.0,6.0,-6.0,-6.0,0.892,178.6,36.0,42.4,13.2,69.4,122.6,26.0,5.6,6.2,-1.0,1.0,-15.0,-1.0,0,0.9770000000000001,196.7,44.5,45.60000000000001,18.700000000000003,72.2,129.7,26.4,6.3,6.8,22.0,1.5,-16.5,-5.0,1.0310000000000004,201.9,45.50000000000001,44.6,21.5,75.0,134.39999999999998,25.6,6.8,6.299999999999999,11.5,2.5,-11.0,-2.5,13
191,2024-04-21,Leviatán,NRG Esports,1.3699999999999999,228.2,29.0,17.2,13.8,83.2,151.8,33.4,4.8,2.0,19.0,4.0,0.0,1.0,0.642,157.2,17.2,29.2,7.0,51.2,100.4,30.4,2.0,4.8,-5.0,2.0,-17.0,-13.0,0,1.0499999999999998,199.6,46.599999999999994,42.60000000000001,17.0,74.80000000000001,133.0,27.700000000000003,7.199999999999999,6.1,33.0,5.0,-12.5,-4.0,0.9370000000000003,186.7,42.60000000000001,46.7,17.599999999999998,71.0,128.1,27.9,6.1,7.199999999999999,2.0,0.5,-14.0,-3.0,11
192,2024-04-24,Leviatán,G2 Esports,1.0879999999999999,205.8,45.8,38.6,18.2,76.0,137.4,31.4,7.4,5.0,29.0,6.0,-6.0,-1.0,0.8899999999999999,181.8,38.6,45.8,10.8,65.0,121.4,29.0,5.0,7.4,11.0,3.0,-19.0,-7.0,0,1.2279999999999998,214.1,35.7,26.60000000000001,14.100000000000001,79.7,143.4,31.0,5.5,3.8,26.5,5.0,-3.0,-2.5,0.7670000000000002,167.89999999999998,26.60000000000001,35.8,10.099999999999998,60.3,111.5,28.2,3.8,5.499999999999999,-3.0,1.5,-16.0,-7.0,5
193,2024-05-04,Leviatán,KRÜ Esports,1.076,208.2,48.0,44.4,17.4,70.6,136.0,31.2,6.2,7.0,20.0,7.0,-18.0,-11.0,0.9240000000000002,193.0,44.4,48.0,15.2,71.8,129.8,29.6,7.0,6.2,7.0,8.0,-22.0,-3.0,0,1.2289999999999996,217.0,37.4,27.900000000000006,16.0,79.6,144.60000000000002,32.4,6.1,3.5,24.0,5.0,-3.0,0.0,0.7660000000000002,169.5,27.900000000000006,37.5,8.899999999999999,58.099999999999994,110.9,29.7,3.5,6.1,3.0,2.5,-18.0,-10.0,7
194,2024-05-09,Leviatán,100 Thieves,0.9259999999999999,190.6,43.0,48.6,21.4,70.4,128.2,27.8,7.2,5.8,6.0,8.0,-20.0,-2.0,1.074,211.6,48.6,43.0,16.2,71.2,135.4,28.0,5.8,7.2,16.0,3.0,-7.0,-11.0,1,1.0819999999999999,207.0,46.9,41.5,17.799999999999997,73.3,136.7,31.299999999999997,6.800000000000001,6.0,24.5,6.5,-12.0,-6.0,0.9070000000000003,187.4,41.5,46.89999999999999,12.999999999999998,68.39999999999999,125.60000000000001,29.3,6.0,6.799999999999999,9.0,5.5,-20.5,-5.0,0
195,2024-05-10,Leviatán,KRÜ Esports,1.0079999999999998,203.8,46.4,44.4,17.4,71.2,134.8,28.8,6.0,6.6,21.0,4.0,-17.0,-4.0,0.976,200.6,44.4,46.4,15.6,71.2,133.6,30.0,6.6,6.0,11.0,6.0,-13.0,-2.0,0,1.001,199.39999999999998,45.5,46.50000000000001,19.4,70.5,132.1,29.5,6.7,6.4,13.0,7.5,-19.0,-6.5,0.9990000000000003,202.3,46.50000000000001,45.5,15.699999999999998,71.5,132.60000000000002,28.8,6.4,6.699999999999999,11.5,5.5,-14.5,-7.0,7
196,2024-05-11,Leviatán,G2 Esports,0.9780000000000001,204.0,85.6,84.0,30.8,71.8,137.2,31.4,11.6,12.2,17.0,5.0,-16.0,-8.0,1.0079999999999998,200.2,84.0,85.6,35.4,71.6,132.4,28.4,12.2,11.6,21.0,4.0,-16.0,-10.0,1,0.9669999999999997,197.2,44.7,46.50000000000001,19.4,70.80000000000001,131.5,28.3,6.6,6.199999999999999,13.5,6.0,-18.5,-3.0,1.0250000000000004,206.1,46.50000000000001,44.699999999999996,15.899999999999999,71.2,134.5,29.0,6.199999999999999,6.6,13.5,4.5,-10.0,-6.5,5
197,2024-06-22,Leviatán,MIBR,1.152,208.4,30.6,26.4,12.4,70.8,145.0,27.4,4.2,4.2,10.0,3.0,0.0,-4.0,0.8620000000000001,185.4,26.4,30.6,12.0,69.0,125.8,28.8,4.2,4.2,6.0,4.0,-16.0,-5.0,0,0.9929999999999999,203.9,66.0,64.2,24.1,71.5,136.0,30.1,8.8,9.399999999999999,19.0,4.5,-16.5,-6.0,0.9920000000000001,200.39999999999998,64.2,66.0,25.5,71.39999999999999,133.0,29.2,9.399999999999999,8.799999999999999,16.0,5.0,-14.5,-6.0,10
198,2024-06-30,Leviatán,100 Thieves,1.2200000000000002,215.0,31.0,24.0,15.4,76.0,136.6,24.8,5.0,3.0,16.0,7.0,-7.0,-1.0,0.826,178.0,24.0,31.0,13.6,66.8,119.0,30.6,3.0,5.0,0.0,2.0,-13.0,-6.0,0,1.065,206.2,58.099999999999994,55.2,21.6,71.3,141.1,29.4,7.9,8.2,13.5,4.0,-8.0,-6.0,0.9350000000000002,192.8,55.2,58.099999999999994,23.699999999999996,70.29999999999998,129.1,28.6,8.2,7.899999999999999,13.5,4.0,-16.0,-7.5,0
199,2023-04-15,MIBR,NRG Esports,1.0859999999999999,210.6,62.4,56.0,22.2,74.0,140.0,29.8,7.6,9.0,12.0,3.0,1.0,-7.0,0.93,199.4,56.0,62.4,27.2,73.4,128.4,19.0,9.0,7.6,5.0,3.0,-31.0,0.0,0,0.965,197.0,46.8,48.6,22.5,70.2,129.0,23.7,6.8,7.0,7.0,4.0,-12.5,-3.5,1.0639999999999998,205.9,48.5,46.8,25.0,72.8,132.5,22.200000000000003,7.0,6.8,15.5,5.0,-16.5,-3.5,11
200,2023-04-21,MIBR,Leviatán,0.62,151.2,15.6,27.8,5.2,61.4,105.8,23.8,2.6,4.0,-4.0,1.0,-19.0,-4.0,1.3920000000000001,230.0,27.6,15.6,12.6,86.2,144.4,21.2,4.0,2.6,22.0,4.0,5.0,-3.0,1,1.057,210.3,57.5,52.0,23.299999999999997,74.2,136.8,27.0,7.699999999999999,7.8,13.5,4.0,-3.0,-5.0,0.959,198.10000000000002,51.9,57.5,25.299999999999997,70.7,128.3,21.4,7.8,7.699999999999999,4.0,3.0,-27.0,-2.5,9
201,2023-04-23,MIBR,Sentinels,0.884,194.4,24.8,29.2,12.2,69.0,128.2,24.6,3.2,4.2,4.0,1.0,-13.0,-4.0,1.1239999999999999,219.0,29.2,24.8,12.8,79.6,143.6,27.2,4.2,3.2,16.0,6.0,-8.0,-3.0,1,0.853,180.89999999999998,39.0,41.9,13.7,67.7,122.9,26.8,5.1,6.5,4.0,2.0,-9.0,-5.5,1.161,214.7,41.8,39.0,19.9,79.80000000000001,136.4,20.1,6.5,5.1,13.5,3.5,-13.0,-1.5,13
202,2023-04-29,MIBR,FURIA,0.9199999999999999,175.4,26.2,30.6,10.4,67.8,116.4,23.0,3.6,5.2,1.0,2.0,-10.0,-7.0,1.1059999999999999,200.2,30.6,26.2,15.6,77.8,129.0,25.8,5.2,3.6,15.0,6.0,-3.0,-2.0,1,0.752,172.8,20.2,28.5,8.7,65.2,117.0,24.200000000000003,2.9000000000000004,4.1,0.0,1.0,-16.0,-4.0,1.258,224.5,28.4,20.2,12.7,82.9,144.0,24.2,4.1,2.9000000000000004,19.0,5.0,-1.5,-3.0,3
203,2023-05-06,MIBR,Cloud9,0.738,159.6,18.2,27.8,8.2,61.8,110.0,29.6,2.8,4.2,-5.0,3.0,-13.0,-8.0,1.284,219.8,27.8,18.2,13.4,83.8,141.4,26.0,4.2,2.8,19.0,4.0,-1.0,-1.0,1,0.9019999999999999,184.9,25.5,29.9,11.3,68.4,122.3,23.8,3.4000000000000004,4.7,2.5,1.5,-11.5,-5.5,1.115,209.6,29.9,25.5,14.2,78.69999999999999,136.3,26.5,4.7,3.4000000000000004,15.5,6.0,-5.5,-2.5,1
204,2023-05-13,MIBR,Evil Geniuses,0.608,154.0,16.4,29.0,8.0,59.2,107.0,24.4,2.0,4.4,-6.0,1.0,-16.0,-5.0,1.442,241.8,29.0,16.6,15.0,83.8,160.0,25.2,4.6,2.2,18.0,4.0,8.0,0.0,1,0.829,167.5,22.2,29.200000000000003,9.3,64.8,113.2,26.3,3.2,4.7,-2.0,2.5,-11.5,-7.5,1.195,210.0,29.200000000000003,22.2,14.5,80.8,135.2,25.9,4.7,3.2,17.0,5.0,-2.0,-1.5,2
205,2023-05-20,MIBR,100 Thieves,1.064,206.0,46.2,42.2,19.4,74.2,132.8,27.2,6.8,6.2,17.0,7.0,-4.0,-4.0,0.966,190.6,42.2,46.2,21.2,72.4,125.6,23.0,6.2,6.8,13.0,3.0,-15.0,-6.0,0,0.673,156.8,17.299999999999997,28.4,8.1,60.5,108.5,27.0,2.4,4.300000000000001,-5.5,2.0,-14.5,-6.5,1.363,230.8,28.4,17.4,14.2,83.8,150.7,25.6,4.4,2.5,18.5,4.0,3.5,-0.5,0
206,2023-07-15,MIBR,KRÜ Esports,0.8939999999999999,183.0,25.0,30.0,9.8,66.8,124.4,24.6,4.0,4.2,2.0,4.0,-18.0,-5.0,1.1480000000000001,209.0,30.0,25.0,16.8,77.0,132.4,24.8,4.2,4.0,10.0,3.0,-7.0,-4.0,1,0.8360000000000001,180.0,31.299999999999997,35.6,13.7,66.7,119.9,25.799999999999997,4.4,5.300000000000001,5.5,4.0,-10.0,-4.5,1.2040000000000002,216.2,35.6,31.4,18.1,78.1,142.8,24.1,5.4,4.5,15.5,3.5,-3.5,-3.0,7
207,2024-02-16,MIBR,Cloud9,0.9520000000000002,190.2,45.6,48.0,19.0,73.8,126.0,25.0,7.2,6.4,7.0,5.0,-6.0,-2.0,1.062,204.2,48.0,45.6,20.4,76.4,132.4,25.4,6.4,7.2,9.0,4.0,-7.0,-9.0,1,0.979,194.5,35.599999999999994,36.1,14.6,70.5,128.60000000000002,25.9,5.4,5.2,9.5,5.5,-11.0,-4.5,1.0570000000000002,199.8,36.1,35.599999999999994,19.0,74.7,129.0,23.9,5.2,5.4,11.5,3.0,-11.0,-5.0,1
208,2024-02-19,MIBR,FURIA,1.0340000000000003,195.0,31.4,29.4,11.6,69.4,130.6,29.6,4.2,5.0,9.0,4.0,-9.0,-6.0,0.9780000000000001,188.4,29.4,31.4,11.8,66.4,127.4,26.8,5.0,4.2,6.0,3.0,-8.0,0.0,0,0.923,186.6,35.3,39.0,14.4,70.3,125.2,24.8,5.6,5.300000000000001,4.5,4.5,-12.0,-3.5,1.1050000000000002,206.6,39.0,35.3,18.6,76.7,132.4,25.1,5.300000000000001,5.6,9.5,3.5,-7.0,-6.5,3
209,2024-02-25,MIBR,Cloud9,1.0239999999999998,203.0,34.2,31.8,14.2,73.8,133.0,30.0,4.4,5.2,8.0,5.0,-6.0,-9.0,1.008,192.8,31.8,34.2,16.0,73.0,127.4,25.8,5.2,4.4,4.0,4.0,-9.0,-3.0,0,0.9930000000000002,192.6,38.5,38.7,15.3,71.6,128.3,27.3,5.7,5.7,8.0,4.5,-7.5,-4.0,1.0200000000000002,196.3,38.7,38.5,16.1,71.4,129.9,26.1,5.7,5.7,7.5,3.5,-7.5,-4.5,1
210,2024-02-26,MIBR,G2 Esports,1.06,204.6,52.6,48.2,19.6,73.2,135.8,29.4,7.2,7.4,19.0,5.0,-11.0,-3.0,0.9260000000000002,190.0,48.2,52.6,15.8,69.8,128.2,33.2,7.4,7.2,7.0,3.0,-19.0,-2.0,0,1.029,199.0,32.8,30.6,12.899999999999999,71.6,131.8,29.8,4.300000000000001,5.1,8.5,4.5,-7.5,-7.5,0.9930000000000002,190.60000000000002,30.6,32.8,13.900000000000002,69.7,127.4,26.3,5.1,4.300000000000001,5.0,3.5,-8.5,-1.5,5
211,2024-02-26,MIBR,Sentinels,0.7859999999999999,180.0,23.4,30.2,7.6,62.6,118.2,30.6,3.0,4.8,0.0,1.0,-12.0,-5.0,1.226,221.0,30.2,23.4,14.6,78.4,143.2,25.6,4.8,3.0,18.0,3.0,-1.0,-2.0,1,1.0419999999999998,203.8,43.4,40.0,16.9,73.5,134.4,29.7,5.800000000000001,6.300000000000001,13.5,5.0,-8.5,-6.0,0.9670000000000003,191.4,40.0,43.4,15.900000000000002,71.4,127.8,29.5,6.300000000000001,5.800000000000001,5.5,3.5,-14.0,-2.5,13
212,2024-04-14,MIBR,KRÜ Esports,0.858,180.0,24.2,30.0,8.4,67.4,118.8,27.0,4.0,4.0,-1.0,4.0,-10.0,-5.0,1.128,205.8,30.0,24.2,10.0,76.2,141.2,32.2,4.0,4.0,11.0,2.0,1.0,-1.0,1,0.923,192.3,38.0,39.2,13.599999999999998,67.9,127.0,30.0,5.1,6.1,9.5,3.0,-11.5,-4.0,1.0760000000000003,205.5,39.2,38.0,15.200000000000003,74.1,135.7,29.400000000000002,6.1,5.1,12.5,3.0,-10.0,-2.0,7
213,2024-04-20,MIBR,Sentinels,0.6839999999999999,157.8,18.8,30.2,9.6,53.4,105.0,31.8,2.8,4.4,-6.0,3.0,-17.0,-6.0,1.3539999999999999,230.6,30.2,18.8,15.0,85.6,146.8,29.6,4.4,2.8,19.0,7.0,3.0,-3.0,1,0.822,180.0,23.799999999999997,30.1,7.999999999999998,65.0,118.5,28.8,3.5,4.4,-0.5,2.5,-11.0,-5.0,1.177,213.4,30.1,23.799999999999997,12.3,77.30000000000001,142.2,28.900000000000002,4.4,3.5,14.5,2.5,0.0,-1.5,13
214,2024-04-23,MIBR,NRG Esports,0.772,159.8,21.2,30.2,9.6,58.0,109.4,24.0,3.8,3.8,-4.0,4.0,-15.0,-2.0,1.2180000000000002,219.2,30.2,21.2,9.6,78.0,142.8,28.2,3.8,3.8,19.0,2.0,-2.0,-3.0,1,0.7709999999999999,168.9,21.499999999999996,30.1,8.999999999999998,60.400000000000006,111.9,29.4,3.4,4.2,-3.5,3.5,-13.5,-5.5,1.241,218.2,30.1,21.499999999999996,12.500000000000002,80.9,144.0,30.900000000000002,4.2,3.4,15.0,4.5,2.0,-2.0,11
215,2024-04-27,MIBR,G2 Esports,0.8099999999999999,179.2,24.2,30.8,9.2,69.2,121.0,27.0,4.0,3.6,-3.0,2.0,-15.0,-1.0,1.168,225.2,30.8,24.2,11.2,77.4,154.2,30.2,3.6,4.0,12.0,2.0,2.0,-2.0,1,0.728,158.8,19.999999999999996,30.2,9.6,55.7,107.2,27.9,3.3,4.1,-5.0,3.5,-16.0,-4.0,1.2860000000000003,224.89999999999998,30.2,19.999999999999996,12.3,81.8,144.8,28.9,4.1,3.3,19.0,4.5,0.5,-3.0,5
216,2024-05-05,MIBR,Cloud9,0.8539999999999999,195.0,32.2,38.8,12.2,67.2,129.8,29.2,3.4,6.2,1.0,0.0,-25.0,-7.0,1.144,226.6,38.8,32.2,13.6,76.6,151.4,29.0,6.2,3.4,23.0,11.0,-6.0,-3.0,1,0.7909999999999999,169.5,22.699999999999996,30.500000000000004,9.399999999999999,63.60000000000001,115.2,25.5,3.9,3.7,-3.5,3.0,-15.0,-1.5,1.1930000000000003,222.2,30.500000000000004,22.699999999999996,10.400000000000002,77.7,148.5,29.2,3.7,3.9,15.5,2.0,0.0,-2.5,1
217,2024-06-22,MIBR,Leviatán,0.8620000000000001,185.4,26.4,30.6,12.0,69.0,125.8,28.8,4.2,4.2,6.0,4.0,-16.0,-5.0,1.152,208.4,30.6,26.4,12.4,70.8,145.0,27.4,4.2,4.2,10.0,3.0,0.0,-4.0,1,0.8319999999999999,187.1,28.199999999999996,34.800000000000004,10.699999999999998,68.20000000000002,125.4,28.1,3.7,4.9,-1.0,1.0,-20.0,-4.0,1.1560000000000001,225.89999999999998,34.800000000000004,28.199999999999996,12.400000000000002,77.0,152.8,29.6,4.9,3.7,17.5,6.5,-2.0,-2.5,9
218,2024-06-30,MIBR,LOUD,0.9480000000000001,191.0,43.8,48.2,14.8,66.2,130.2,27.2,6.4,6.8,3.0,3.0,-14.0,-3.0,1.036,207.0,48.2,43.8,18.6,74.4,134.4,28.2,6.8,6.4,14.0,4.0,-14.0,-3.0,1,0.858,190.2,29.299999999999994,34.7,12.099999999999998,68.10000000000001,127.80000000000001,29.0,3.8,5.2,3.5,2.0,-20.5,-6.0,1.1480000000000001,217.5,34.7,29.299999999999994,13.000000000000002,73.69999999999999,148.2,28.2,5.2,3.8,16.5,7.0,-3.0,-3.5,8
219,2022-08-11,NRG Esports,Cloud9,0.8939999999999999,198.8,27.8,32.0,11.4,71.2,132.2,27.8,4.2,4.0,-1.0,8.0,-7.0,-4.0,1.1320000000000001,220.0,32.0,27.8,13.6,73.6,146.8,21.2,4.0,4.2,11.0,1.0,-4.0,-3.0,1,1.063,208.2,40.0,39.3,16.9,73.2,138.8,29.299999999999997,5.300000000000001,6.0,10.0,5.0,-10.5,-5.0,0.977,203.1,39.3,40.0,20.0,70.7,134.3,29.200000000000003,6.0,5.300000000000001,12.5,4.0,-15.0,-2.5,1
220,2023-04-03,NRG Esports,Leviatán,0.82,181.4,24.4,30.0,9.4,70.8,124.4,23.0,3.2,5.2,9.0,1.0,-14.0,-7.0,1.2100000000000002,203.2,29.8,24.4,15.2,76.6,128.2,20.4,5.0,3.0,17.0,6.0,-1.0,-2.0,1,1.043,212.60000000000002,32.1,30.0,13.0,74.80000000000001,142.3,30.799999999999997,4.300000000000001,4.3,6.5,4.5,-5.0,-2.5,0.985,204.3,30.0,32.1,14.2,69.5,136.60000000000002,26.0,4.3,4.300000000000001,8.5,2.5,-13.5,-3.0,9
221,2023-04-09,NRG Esports,Sentinels,1.278,221.8,30.8,21.4,15.0,81.6,142.6,22.0,5.6,2.0,21.0,6.0,2.0,-3.0,0.714,172.8,21.4,30.8,6.6,63.0,119.0,26.2,2.0,5.6,3.0,0.0,-18.0,-12.0,0,0.857,190.10000000000002,26.1,31.0,10.4,71.0,128.29999999999998,25.4,3.7,4.6,4.0,4.5,-10.5,-5.5,1.1710000000000003,211.6,30.9,26.1,14.399999999999999,75.1,137.5,20.799999999999997,4.5,3.6,14.0,3.5,-2.5,-2.5,13
222,2023-04-15,NRG Esports,MIBR,0.93,199.4,56.0,62.4,27.2,73.4,128.4,19.0,9.0,7.6,5.0,3.0,-31.0,0.0,1.0859999999999999,210.6,62.4,56.0,22.2,74.0,140.0,29.8,7.6,9.0,12.0,3.0,1.0,-7.0,1,1.049,201.60000000000002,27.6,25.7,12.2,76.19999999999999,133.5,22.5,4.4,3.6,15.0,3.5,-6.0,-5.0,0.9620000000000001,188.0,25.6,27.6,10.899999999999999,69.8,123.6,23.299999999999997,3.5,4.3,10.0,3.0,-9.5,-7.0,10
